OBJECTID,ROADPREMOD,ROADPREDIR,ROADNAME,ROADTYPE,ROADPOSTDIR,ROADPOSTMOD,FULLNAME,ALTROADNAME,MSAGNAME,MUNICIPALITY,STATUS,LASTUPDATE,LASTEDITOR,ROADPRETYPE,FULLNAMECASS,CapCASSStName,JoinID
874610,,,Westerfield,Ave,,,Westerfield Avenue,,,Orleans,Current,2015/02/23 13:51:10+00,CITYOFNO\cmard,,Westerfield Ave,WESTERFIELD AVE,2215
874611,,,Western,St,,,Western Street,,,Orleans,Current,2015/02/23 13:51:10+00,CITYOFNO\cmard,,Western St,WESTERN ST,2216
874612,,,Westgrove,Park,,,Westgrove Park,,,Orleans,Current,2015/02/23 13:51:10+00,CITYOFNO\cmard,,Westgrove Park,WESTGROVE PARK,2217
874613,,,Westhaven,Rd,,,Westhaven Road,,,Orleans,Current,2015/02/23 13:51:10+00,CITYOFNO\cmard,,Westhaven Rd,WESTHAVEN RD,2218
874614,,,Westlake,Dr,,,Westlake Drive,,,Orleans,Current,2015/02/23 13:51:10+00,CITYOFNO\cmard,,Westlake Dr,WESTLAKE DR,2219
874615,,,Westpark,Ct,,,Westpark Court,,,Orleans,Current,2015/02/23 13:51:10+00,CITYOFNO\cmard,,Westpark Ct,WESTPARK CT,2220
874616,,,Westpark,Dr,,,Westpark Drive,,,Orleans,Current,2015/02/23 13:51:10+00,CITYOFNO\cmard,,Westpark Dr,WESTPARK DR,2221
874617,,,Wheaton,Cir,E,,Wheaton Circle East,,,Orleans,Current,2015/02/23 13:51:12+00,CITYOFNO\cmard,,Wheaton Cir E,WHEATON CIR E,2222
874618,,,Wheaton,Cir,W,,Wheaton Circle West,,,Orleans,Current,2015/02/23 13:51:14+00,CITYOFNO\cmard,,Wheaton Cir W,WHEATON CIR W,2223
874619,,,Whipple,St,,,Whipple Street,,,Orleans,Current,2015/02/23 13:51:14+00,CITYOFNO\cmard,,Whipple St,WHIPPLE ST,2224
874620,,N,White,St,,,North White Street,,,Orleans,Current,2015/02/23 13:51:14+00,CITYOFNO\cmard,,N White St,N WHITE ST,2225
874621,,S,White,St,,,South White Street,,,Orleans,Current,2015/02/23 13:51:14+00,CITYOFNO\cmard,,S White St,S WHITE ST,2226
874622,,,White Oak,Ave,,,White Oak Avenue,,,Orleans,Current,2015/02/23 13:51:14+00,CITYOFNO\cmard,,White Oak Ave,WHITE OAK AVE,2227
874623,,,Whiteside,Rd,,,Whiteside Road,,,Orleans,Current,2015/02/23 13:51:14+00,CITYOFNO\cmard,,Whiteside Rd,WHITESIDE RD,2228
874624,,,Whitmore,Pl,,,Whitmore Place,,,Orleans,Current,2015/02/23 13:51:14+00,CITYOFNO\cmard,,Whitmore Pl,WHITMORE PL,2229
874625,,,Whitney,Ave,,,Whitney Avenue,,,Orleans,Current,2015/02/23 13:51:14+00,CITYOFNO\cmard,,Whitney Ave,WHITNEY AVE,2230
874626,,,Wickfield,Dr,,,Wickfield Drive,,,Orleans,Current,2015/02/23 13:51:14+00,CITYOFNO\cmard,,Wickfield Dr,WICKFIELD DR,2231
874627,,,Wildair,Dr,,,Wildair Drive,,,Orleans,Current,2015/02/23 13:51:14+00,CITYOFNO\cmard,,Wildair Dr,WILDAIR DR,2232
874628,,,Wilkinson,St,,,Wilkinson Street,,,Orleans,Current,2015/02/23 13:51:14+00,CITYOFNO\cmard,,Wilkinson St,WILKINSON ST,2233
874629,,,Will Stutley,Dr,,,Will Stutley Drive,,,Orleans,Current,2015/02/23 13:51:14+00,CITYOFNO\cmard,,Will Stutley Dr,WILL STUTLEY DR,2234
874630,,,Willet,St,,,Willet Street,,,Orleans,Current,2015/02/23 13:51:14+00,CITYOFNO\cmard,,Willet St,WILLET ST,2235
874631,,,William,St,,,William Street,,,Orleans,Current,2015/02/23 13:51:14+00,CITYOFNO\cmard,,William St,WILLIAM ST,2236
874632,,,Williams,St,,,Williams Street,,,Orleans,Current,2015/02/23 13:51:14+00,CITYOFNO\cmard,,Williams St,WILLIAMS ST,2237
874633,,,Willow,Dr,,,Willow Drive,,,Orleans,Current,2015/02/23 13:51:14+00,CITYOFNO\cmard,,Willow Dr,WILLOW DR,2238
874634,,,Willow,St,,,Willow Street,,,Orleans,Current,2015/02/23 13:51:14+00,CITYOFNO\cmard,,Willow St,WILLOW ST,2239
874635,,,Willow Ridge,Dr,,,Willow Ridge Drive,,,Orleans,Current,2015/02/23 13:51:14+00,CITYOFNO\cmard,,Willow Ridge Dr,WILLOW RIDGE DR,2240
874636,,,Willowbrae,Dr,,,Willowbrae Drive,,,Orleans,Current,2015/02/23 13:51:14+00,CITYOFNO\cmard,,Willowbrae Dr,WILLOWBRAE DR,2241
874637,,,Willowbrook,Dr,,,Willowbrook Drive,,,Orleans,Current,2015/02/23 13:51:14+00,CITYOFNO\cmard,,Willowbrook Dr,WILLOWBROOK DR,2242
874638,,,Wilshire,Pl,,,Wilshire Place,,,Orleans,Current,2015/02/23 13:51:14+00,CITYOFNO\cmard,,Wilshire Pl,WILSHIRE PL,2243
874639,,,Wilson,Ave,,,Wilson Avenue,,,Orleans,Current,2015/02/23 13:51:14+00,CITYOFNO\cmard,,Wilson Ave,WILSON AVE,2244
874640,,,Wilson,Dr,,,Wilson Drive,,,Orleans,Current,2015/02/23 13:51:14+00,CITYOFNO\cmard,,Wilson Dr,WILSON DR,2245
874641,,,Wilson,St,,,Wilson Street,,,Orleans,Current,2015/02/23 13:51:14+00,CITYOFNO\cmard,,Wilson St,WILSON ST,2246
874642,,,Wilton,Dr,,,Wilton Drive,,,Orleans,Current,2015/02/23 13:51:14+00,CITYOFNO\cmard,,Wilton Dr,WILTON DR,2247
874643,,,Wiltz,Ln,,,Wiltz Lane,,,Orleans,Current,2015/02/23 13:51:14+00,CITYOFNO\cmard,,Wiltz Ln,WILTZ LN,2248
874644,,,Wimbledon,Ct,,,Wimbledon Court,,,Orleans,Current,2015/02/23 13:51:14+00,CITYOFNO\cmard,,Wimbledon Ct,WIMBLEDON CT,2249
874645,,,Winchester Park,Dr,,,Winchester Park Drive,,,Orleans,Current,2015/02/23 13:51:14+00,CITYOFNO\cmard,,Winchester Park Dr,WINCHESTER PARK DR,2250
874646,,,Windsor,Dr,,,Windsor Drive,,,Orleans,Current,2015/02/23 13:51:14+00,CITYOFNO\cmard,,Windsor Dr,WINDSOR DR,2251
874647,,,Windward,Ct,,,Windward Court,,,Orleans,Current,2015/02/23 13:51:14+00,CITYOFNO\cmard,,Windward Ct,WINDWARD CT,2252
874648,,,Wingate,Dr,,,Wingate Drive,,,Orleans,Current,2015/02/23 13:51:14+00,CITYOFNO\cmard,,Wingate Dr,WINGATE DR,2253
874649,,,Winners,Cir,,,Winners Circle,,,Orleans,Current,2015/02/23 13:51:14+00,CITYOFNO\cmard,,Winners Cir,WINNERS CIR,2254
874650,,,Winrock,Dr,,,Winrock Drive,,,Orleans,Current,2015/02/23 13:51:14+00,CITYOFNO\cmard,,Winrock Dr,WINROCK DR,2255
874651,,,Winston,St,,,Winston Street,,,Orleans,Current,2015/02/23 13:51:14+00,CITYOFNO\cmard,,Winston St,WINSTON ST,2256
874652,,,Winthrop,Pl,,,Winthrop Place,,,Orleans,Current,2015/02/23 13:51:14+00,CITYOFNO\cmard,,Winthrop Pl,WINTHROP PL,2257
874653,,,Winthrop,St,,,Winthrop Street,,,Orleans,Current,2015/02/23 13:51:14+00,CITYOFNO\cmard,,Winthrop St,WINTHROP ST,2258
874654,,,Wirth,Pl,,,Wirth Place,,,Orleans,Current,2015/02/23 13:51:14+00,CITYOFNO\cmard,,Wirth Pl,WIRTH PL,2259
874655,,,Wisner,Blvd,,,Wisner Boulevard,,,Orleans,Current,2015/02/23 13:51:14+00,CITYOFNO\cmard,,Wisner Blvd,WISNER BLVD,2260
874656,,,Wisteria,St,,,Wisteria Street,,,Orleans,Current,2015/02/23 13:51:14+00,CITYOFNO\cmard,,Wisteria St,WISTERIA ST,2261
874657,,,Woodbine,Dr,,,Woodbine Drive,,,Orleans,Current,2015/02/23 13:51:14+00,CITYOFNO\cmard,,Woodbine Dr,WOODBINE DR,2262
874658,,,Woodland,Dr,,,Woodland Drive,,,Orleans,Current,2015/02/23 13:51:14+00,CITYOFNO\cmard,,Woodland Dr,WOODLAND DR,2264
874659,,,Woodland,Hwy,,,Woodland Highway,,,Orleans,Current,2015/02/23 13:51:14+00,CITYOFNO\cmard,,Woodland Hwy,WOODLAND HWY,2265
874660,,,Woodland,Pl,,,Woodland Place,,,Orleans,Current,2015/02/23 13:51:14+00,CITYOFNO\cmard,,Woodland Pl,WOODLAND PL,2266
874661,,,Woodlawn,Pl,,,Woodlawn Place,,,Orleans,Current,2015/02/23 13:51:14+00,CITYOFNO\cmard,,Woodlawn Pl,WOODLAWN PL,2267
874662,,,Woodruff,St,,,Woodruff Street,,,Orleans,Current,2015/02/23 13:51:14+00,CITYOFNO\cmard,,Woodruff St,WOODRUFF ST,2268
874663,,,Woodvine,Ln,,,Woodvine Lane,,,Orleans,Current,2015/02/23 13:51:14+00,CITYOFNO\cmard,,Woodvine Ln,WOODVINE LN,2269
874664,,,Worcester,Dr,,,Worcester Drive,,,Orleans,Current,2015/02/23 13:51:15+00,CITYOFNO\cmard,,Worcester Dr,WORCESTER DR,2270
874665,,N,Wren,St,,,North Wren Street,,,Orleans,Current,2015/02/23 13:51:15+00,CITYOFNO\cmard,,N Wren St,N WREN ST,2271
874666,,S,Wren,St,,,South Wren Street,,,Orleans,Current,2015/02/23 13:51:15+00,CITYOFNO\cmard,,S Wren St,S WREN ST,2272
874667,,,Wren,St,,,Wren Street,,,Orleans,Current,2015/02/23 13:51:15+00,CITYOFNO\cmard,,Wren St,WREN ST,2273
874668,,,Wright,Rd,,,Wright Road,,,Orleans,Current,2015/02/23 13:51:15+00,CITYOFNO\cmard,,Wright Rd,WRIGHT RD,2274
874669,,,Wuerpel,St,,,Wuerpel Street,,,Orleans,Current,2015/02/23 13:51:15+00,CITYOFNO\cmard,,Wuerpel St,WUERPEL ST,2275
874670,,,Yardley,Rd,,,Yardley Road,,,Orleans,Current,2015/02/23 13:51:15+00,CITYOFNO\cmard,,Yardley Rd,YARDLEY RD,2277
874671,,,Yellowstone,Ct,,,Yellowstone Court,,,Orleans,Current,2015/02/23 13:51:15+00,CITYOFNO\cmard,,Yellowstone Ct,YELLOWSTONE CT,2278
874672,,,Yellowstone,Dr,,,Yellowstone Drive,,,Orleans,Current,2015/02/23 13:51:15+00,CITYOFNO\cmard,,Yellowstone Dr,YELLOWSTONE DR,2279
874673,,,York,St,,,York Street,,,Orleans,Current,2015/02/23 13:51:15+00,CITYOFNO\cmard,,York St,YORK ST,2280
874674,,,Yorktown,Dr,,,Yorktown Drive,,,Orleans,Current,2015/02/23 13:51:15+00,CITYOFNO\cmard,,Yorktown Dr,YORKTOWN DR,2281
874675,,,Yosemite,Dr,,,Yosemite Drive,,,Orleans,Current,2015/02/23 13:51:15+00,CITYOFNO\cmard,,Yosemite Dr,YOSEMITE DR,2282
874676,,,Yupon,St,,,Yupon Street,,,Orleans,Current,2015/02/23 13:51:15+00,CITYOFNO\cmard,,Yupon St,YUPON ST,2283
874677,,,Zachary Taylor,Dr,,,Zachary Taylor Drive,,,Orleans,Current,2015/02/23 13:51:15+00,CITYOFNO\cmard,,Zachary Taylor Dr,ZACHARY TAYLOR DR,2284
874678,,,Zenith,St,,,Zenith Street,,,Orleans,Current,2015/02/23 13:51:15+00,CITYOFNO\cmard,,Zenith St,ZENITH ST,2285
874679,,,Zeno,Pl,,,Zeno Place,,,Orleans,Current,2015/02/23 13:51:15+00,CITYOFNO\cmard,,Zeno Pl,ZENO PL,2286
874680,,,Zimpel,Aly,,,Zimpel Alley,,,Orleans,Current,2015/02/23 13:51:15+00,CITYOFNO\cmard,,Zimpel Aly,ZIMPEL ALY,2287
874681,,,Zimpel,St,,,Zimpel Street,,,Orleans,Current,2015/02/23 13:51:15+00,CITYOFNO\cmard,,Zimpel St,ZIMPEL ST,2288
874682,,,Zinnia,Ln,,,Zinnia Lane,,,Orleans,Current,2015/02/23 13:51:15+00,CITYOFNO\cmard,,Zinnia Ln,ZINNIA LN,2289
874683,,,Zion,St,,,Zion Street,,,Orleans,Current,2015/02/23 13:51:15+00,CITYOFNO\cmard,,Zion St,ZION ST,2290
874684,,,Zircon,St,,,Zircon Street,,,Orleans,Current,2015/02/23 13:51:15+00,CITYOFNO\cmard,,Zircon St,ZIRCON ST,2291
874685,,,Clarence Henry,Trkwy,,,Clarence Henry Truckway,,,Orleans,Current,2015/02/23 13:55:13+00,CITYOFNO\cmard,,Clarence Henry Trkwy,CLARENCE HENRY TRKWY,2292
874686,,,"Rev. John Raphael, Jr.",Way,,,"Rev. John Raphael, Jr. Way",,,Orleans,Current,2015/06/17 11:53:52+00,CNOGISOWNER,,"Rev. John Raphael, Jr. Way","REV. JOHN RAPHAEL, JR. WAY",2293
874687,,,Canal,Rdwy,,,Canal Roadway,,,Orleans,Current,,,,Canal Rdwy,CANAL RDWY,2294
874688,,,Central,Rd,,,Central Road,,,Orleans,Other,2015/08/25 15:23:16+00,CITYOFNO\akkuemmel,,Central Rd,CENTRAL RD,2296
874689,,,Gentilly,Drwy,,,Gentilly Driveway,,,Orleans,Other,2015/08/25 15:07:35+00,CITYOFNO\akkuemmel,,Gentilly Drwy,GENTILLY DRWY,2297
874690,,,Hennen,St,,,Hennen Street,,,Orleans,Other,2015/08/25 15:34:02+00,CITYOFNO\akkuemmel,,Hennen St,HENNEN ST,2298
874691,,,Gentilly,Pkwy,,,Gentilly Parkway,,,Orleans,Other,2015/08/25 15:32:40+00,CITYOFNO\akkuemmel,,Gentilly Pkwy,GENTILLY PKWY,2299
874692,,,Holliday,St,,,Holliday Street,,,Orleans,Other,2015/08/25 15:34:45+00,CITYOFNO\akkuemmel,,Holliday St,HOLLIDAY ST,2302
874693,,,Linder,St,,,Linder Street,,,Orleans,Other,2015/08/25 15:36:06+00,CITYOFNO\akkuemmel,,Linder St,LINDER ST,2303
874694,,,Maxent,St,,,Maxent Street,,,Orleans,Other,2015/08/25 15:38:25+00,CITYOFNO\akkuemmel,,Maxent St,MAXENT ST,2304
874695,,,Nestor,St,,,Nestor Street,,,Orleans,Other,2015/08/25 15:42:19+00,CITYOFNO\akkuemmel,,Nestor St,NESTOR ST,2306
874696,,,Verbena,Ave,,,Verbena Avenue,,,Orleans,Other,2015/08/25 15:44:01+00,CITYOFNO\akkuemmel,,Verbena Ave,VERBENA AVE,2307
874697,,,Abalon,Ln,,,Abalon Lane,,,Orleans,Current,,,,Abalon Ln,ABALON LN,2308
874698,,,Adele,Ln,,,Adele Lane,,,Orleans,Current,,,,Adele Ln,ADELE LN,2309
874699,,,Badine,St,E,,Badine Street East,,,Orleans,Current,,,,Badine St E,BADINE ST E,2310
874700,,,Badine,St,W,,Badine Street West,,,Orleans,Current,,,,Badine St W,BADINE ST W,2311
874701,,,Bisson,St,,,Bisson Street,,,Orleans,Other,,,,Bisson St,BISSON ST,2312
874702,,,Board of Trade,Pl,,,Board of Trade Place,,,Orleans,Current,,,,Board of Trade Pl,BOARD OF TRADE PL,2313
874703,,,Bryston,St,,,Bryston Street,,,Orleans,Other,,,,Bryston St,BRYSTON ST,2314
874704,,,Buchanan,St,,,Buchanan Street,,,Orleans,Current,,,,Buchanan St,BUCHANAN ST,2315
874705,,,Clio,Pl,,,Clio Place,,,Orleans,Current,,,,Clio Pl,CLIO PL,2317
874706,,,Deer,Trl,,,Deer Trail,,,Orleans,Current,,,,Deer Trl,DEER TRL,2318
874707,,,Della,St,,,Della Street,,,Orleans,Other,,,,Della St,DELLA ST,2319
874708,,E,14th,St,,,East 14th Street,,,Orleans,Other,,,,E 14th St,E 14TH ST,2321
874709,,E,15th,St,,,East 15th Street,,,Orleans,Other,,,,E 15th St,E 15TH ST,2322
874710,,,Westbank,Expy,,,Westbank Expressway,,,Jefferson,Current,,,,Westbank Expwy,WESTBANK EXPWY,2397
874711,,,Rio Grande,St,,,Rio Grande Street,,,Orleans,Other,,,,Rio Grande St,RIO GRANDE ST,2324
874712,,,England,St,,,England Street,,,Orleans,Current,,,,England St,ENGLAND ST,2325
874713,,,Fairway,Blvd,,,Fairway Boulevard,,,Orleans,Current,,,,Fairway Blvd,FAIRWAY BLVD,2326
874714,,,Hancock,St,,,Hancock Street,,,Jefferson,Current,,,,Hancock St,HANCOCK ST,2327
874715,,,Jackson,St,,,Jackson Street,,,Orleans,Current,,,,Jackson St,JACKSON ST,2328
874716,,,Harbor,Dr,,,Harbor Drive,,,Orleans,Current,,,,Harbor Dr,HARBOR DR,2329
874717,,,Harris,St,,,Harris Street,,,Orleans,Current,,,,Harris St,HARRIS ST,2330
874718,,,Hayes,St,,,Hayes Street,,,Orleans,Current,,,,Hayes St,HAYES ST,2331
874719,,,Henry,St,,,Henry Street,,,Orleans,Current,,,,Henry St,HENRY ST,2332
874720,,,Hynson,St,,,Hynson Street,,,Orleans,Current,,,,Hynson St,HYNSON ST,2333
874721,,,Interstate 10 Service,Rd,N,,Interstate 10 Service Road North,N I-10 Service Rd,,Orleans,Current,,,,Interstate 10 Service Rd N,INTERSTATE 10 SERVICE RD N,2334
874722,,,Interstate 10 Service,Rd,S,,Interstate 10 Service Road South,S I-10 Service Rd,,Orleans,Current,,,,Interstate 10 Service Rd S,INTERSTATE 10 SERVICE RD S,2335
874723,,,Interstate 10,,,,Interstate 10,Interstate 10,,Orleans,Current,,,,Interstate 10,INTERSTATE 10,2336
874724,,,Interstate 510,,,,Interstate 510,Interstate 510,,Orleans,Current,,,,Interstate 510,INTERSTATE 510,2337
874725,,,Interstate 610,,,,Interstate 610,Interstate 610,,Orleans,Current,,,,Interstate 610,INTERSTATE 610,2338
874726,,,Isis,Pl,,,Isis Place,,,Orleans,Other,,,,Isis Pl,ISIS PL,2339
874727,,,Jefferson,Ln,,,Jefferson Lane,,,Orleans,Current,,,,Jefferson Ln,JEFFERSON LN,2340
874728,,,Jefferson,St,,,Jefferson Street,,,Orleans,Other,,,,Jefferson St,JEFFERSON ST,2341
874729,,,Johnson,St,,,Johnson Street,,,Orleans,Other,,,,Johnson St,JOHNSON ST,2342
874730,,,Joseph,Ct,,,Joseph Court,,,Orleans,Current,,,,Joseph Ct,JOSEPH CT,2343
874731,,,Lake Breeze,Dr,,,Lake Breeze Drive,,,Orleans,Current,,,,Lake Breeze Dr,LAKE BREEZE DR,2344
874732,,,Lewis,St,,,Lewis Street,,,Orleans,Other,,,,Lewis St,LEWIS ST,2345
874733,,,Lupine,St,,,Lupine Street,,,Orleans,Other,,,,Lupine St,LUPINE ST,2346
874734,,,Mabel,St,,,Mabel Street,,,Orleans,Other,,,,Mabel St,MABEL ST,2347
874735,,,McKinley,St,,,McKinley Street,,,Orleans,Other,,,,McKinley St,MCKINLEY ST,2348
874736,,,Monplaiser,Ln,,,Monplaiser Lane,,,Orleans,Current,,,,Monplaiser Ln,MONPLAISER LN,2349
874737,,N,Tamaron,Blvd,,,North Tamaron Boulevard,,,Orleans,Current,,,,N Tamaron Blvd,N TAMARON BLVD,2350
874738,,,Nathaniel,St,,,Nathaniel Street,,,Orleans,Other,,,,Nathaniel St,NATHANIEL ST,2351
874739,,,New Castle,St,,,New Castle Street,,,Orleans,Current,,,,New Castle St,NEW CASTLE ST,2352
874740,,,Northline,St,,,Northline Street,,,Orleans,Current,,,,Northline St,NORTHLINE ST,2353
874741,,,Oak Ridge,Dr,,,Oak Ridge Drive,,,Orleans,Current,,,,Oak Ridge Dr,OAK RIDGE DR,2354
874742,,,Oxford,St,,,Oxford Street,,,Orleans,Current,,,,Oxford St,OXFORD ST,2355
874743,,,Paysee,St,,,Paysee Street,,,Orleans,Other,,,,Paysee St,PAYSEE ST,2356
874744,,,Peete,St,,,Peete Street,,,Orleans,Current,,,,Peete St,PEETE ST,2357
874745,,,Pierce,St,,,Pierce Street,,,Orleans,Other,,,,Pierce St,PIERCE ST,2358
874746,,,Poydras,Plz,,,Poydras Plaza,,,Orleans,Current,,,,Poydras Plz,POYDRAS PLZ,2359
874747,,,Pressburg,Dr,,,Pressburg Drive,,,Orleans,Current,,,,Pressburg Dr,PRESSBURG DR,2360
874748,,,Recovery,Dr,,,Recovery Drive,,,Orleans,Current,,,,Recovery Dr,RECOVERY DR,2361
874749,,,Sagebrush,St,,,Sagebrush Street,,,Orleans,Current,,,,Sagebrush St,SAGEBRUSH ST,2362
874750,,,Sam,St,,,Sam Street,,,Orleans,Current,,,,Sam St,SAM ST,2363
874751,,,Shepherd,St,,,Shepherd Street,,,Orleans,Current,,,,Shepherd St,SHEPHERD ST,2364
874752,,,Squire,St,,,Squire Street,,,Orlaens,Other,,,,Squire St,SQUIRE ST,2365
874753,,,Star Casino,Blvd,,,Star Casino Boulevard,,,Orleans,Current,,,,Star Casino Blvd,STAR CASINO BLVD,2366
874754,,,70,,,,Highway 70,,,Orleans,Current,,,Hwy,Hwy 70,HWY 70,2367
874755,,,72,,,,Highway 72,,,Orlaens,Current,,,Hwy,Hwy 72,HWY 72,2368
874756,,,Sunflower,St,,,Sunflower Street,,,Orleans,Other,,,,Sunflower St,SUNFLOWER ST,2369
874757,,,Taylor,St,,,Taylor Street,,,Orleans,Current,,,,Taylor St,TAYLOR ST,2370
874758,,,Betty and Charles Turner,Ln,,,Betty and Charles Turner Lane,,,Orleans,Current,,,,Betty and Charles Turner Ln,BETTY AND CHARLES TURNER LN,2371
874759,,,Tyler,St,,,Tyler Street,,,Orleans,Other,,,,Tyler St,TYLER ST,2372
874760,,,Veronica,St,,,Veronica Street,,,Orleans,Other,,,,Veronica St,VERONICA ST,2373
874761,,,Warren,St,,,Warren Street,,,Orleans,Other,,,,Warren St,WARREN ST,2374
874762,,,Weimer Bert,St,,,Weimer Bert Street,,,Orleans,Other,,,,Weimer Bert St,WEIMER BERT ST,2375
874763,,,Yolande,St,,,Yolande Street,,,Orleans,Current,,,,Yolande St,YOLANDE ST,2376
874764,,,Leon's,Aly,,,Leon's Alley,,,Orleans,Current,,,,Leon's Aly,LEON'S ALY,2377
874765,,,Choctaw,Ct,,,Choctaw Court,,,Orleans,Current,,,,Choctaw Ct,CHOCTAW CT,2378
874766,,,Jane,Pl,,,Jane Place,,,Orleans,Current,,,,Jane Pl,JANE PL,2379
874767,,,Superior,Dr,,,Superior Drive,,,Orleans,Other,,,,Superior Dr,SUPERIOR DR,2380
874768,,,Clay,St,,,Clay Street,,,Orleans,Current,,,,Clay St,CLAY ST,2381
874769,,,River,St,,,River Street,,,Orleans,Other,,,,River St,RIVER ST,2382
874770,,,Lark,Cir,,,Lark Circle,,,Orleans,Current,,,,Lark Cir,LARK CIR,2383
874771,,,406,,,,Highway 406,,,Orleans,Current,,,Hwy,Hwy 406,HWY 406,2384
874772,,,Oaktree,Dr,,,Oaktree Drive,,,Orleans,Current,,,,Oaktree Dr,OAKTREE DR,2385
874773,,,Almonaster,Ave,,,Almonaster Avenue,Almonester Avenue,,Orleans,Current,2015/02/23 13:50:12+00,CITYOFNO\cmard,,Almonester Ave,ALMONESTER AVE,83
874774,,,Timber Haven,Dr,,,Timber Haven Drive,,,Orleans,Current,,,,Timber Haven Dr,TIMBER HAVEN DR,2395
874775,,,Onzaga,St,,,Onzaga Street,Unzaga Street,,Orleans,Current,2015/02/23 15:21:48+00,CITYOFNO\cmard,,Onzaga St,ONZAGA ST,1399
874776,,,Lake Kenilworth,Dr,,,Lake Kenilworth Drive,,,Orleans,Current,,,,Lake Kenilworth Dr,LAKE KENILWORTH DR,2388
874777,,,"Robert C. Blakes, Sr.",Dr,,,"Robert C. Blakes, Sr. Drive",,,Orleans,Current,,,,"Robert C. Blakes, Sr. Dr","ROBERT C. BLAKES, SR. DR",2386
874778,,,Hubbell,Rd,W,,Hubbell Road West,,,Orleans,Current,,,,Hubbell Rd W,HUBBELL ROAD W,2398
874779,,,Hubbell,Rd,E,,Hubbell Road East,,,Orleans,Current,,,,Hubbell Rd E,HUBBELL ROAD E,2399
874780,,,Mona Lisa,Dr,,,Mona Lisa Drive,,,Orleans,Current,,,,Mona Lisa Dr,MONA LISA DR,2400
874781,,,Golf,Dr,,,Golf Drive,,,Orleans,Retired,2015/02/23 13:50:25+00,CITYOFNO\cmard,,Golf Dr,GOLF DR,837
874782,,,Celebration,Dr,,,Celebration Drive,,,Orleans,Current,,,,Celebration Dr,CELEBRATION DR,2401
874783,,,Homer Plessy,Way,,,Homer Plessy Way,,,Orleans,Current,,,,Homer Plessy Way,HOMER PLESSY WAY,2402
874784,,,Wall,Aly,,,Wall Alley,,,Orleans,Current,,,,Wall Aly,WALL ALY,2405
874785,,,Weinmann,Rd,,,Weinmann Road,,,Orleans,Current,,,,Weinmann Rd,WEINMANN RD,2406
874786,,,Cowen,Cir,,,Cowen Circle,,,Orleans,Current,,,,Cowen Cir,COWEN CIR,2404
874787,,,McAlister,Dr,,,McAlister Drive,,,Orleans,Current,,,,McAlister Dr,MCALISTER DR,2407
874788,,,Geranium,St,,,Geranium Street,,,Orleans,Other,,,,Geranium St,GERANIUM ST,2291
874789,,S,Norman C Francis,Pkwy,,,South Norman C Francis Parkway,,,Orleans,Current,,,,S Norman C Francis Pkwy,S NORMAN C FRANCIS PKWY,2408
874790,,N,Norman C Francis,Pkwy,,,North Norman C Francis Parkway,,,Orleans,Current,,,,N Norman C Francis Pkwy,N NORMAN C FRANCIS PKWY,2409
874791,,,Welland,St,,,Welland Street,,,Orleans,Current,,,,Welland St,WELLAND ST,2396
874792,,,Shepherd,Dr,,,Shepherd Drive,,,Orleans,Current,,,,Shepherd Dr,SHEPHERD DR,2403
874793,,,Constellation,St,,,Constellation Street,,,Orleans,Current,2015/02/23 13:50:46+00,CITYOFNO\cmard,,Constellation St,CONSTELLATION ST,1486
874794,,,Constitution,St,,,Constitution Street,,,Orleans,Current,2015/02/23 13:50:46+00,CITYOFNO\cmard,,Constitution St,CONSTITUTION ST,1487
874795,,,Coral Sea,St,,,Coral Sea Street,,,Orleans,Current,2015/02/23 13:50:46+00,CITYOFNO\cmard,,Coral Sea St,CORAL SEA ST,1488
874796,,,Cornwall,Pl,,,Cornwall Place,,,Orleans,Current,2015/02/23 13:50:46+00,CITYOFNO\cmard,,Cornwall Pl,CORNWALL PL,1489
874797,,,Coscino,Pl,,,Coscino Place,,,Orleans,Current,2015/02/23 13:50:46+00,CITYOFNO\cmard,,Coscino Pl,COSCINO PL,1490
874798,,,Count,Ln,,,Count Lane,,,Orleans,Current,2015/02/23 13:50:46+00,CITYOFNO\cmard,,Count Ln,COUNT LN,1491
874799,,,Countess,Ln,,,Countess Lane,,,Orleans,Current,2015/02/23 13:50:46+00,CITYOFNO\cmard,,Countess Ln,COUNTESS LN,1492
874800,,,Creighton,Pl,,,Creighton Place,,,Orleans,Current,2015/02/23 13:50:46+00,CITYOFNO\cmard,,Creighton Pl,CREIGHTON PL,1493
874801,,,Culpepper,Dr,,,Culpepper Drive,,,Orleans,Current,2015/02/23 13:50:46+00,CITYOFNO\cmard,,Culpepper Dr,CULPEPPER DR,1494
874802,,,Cypress Grove,Ct,,,Cypress Grove Court,,,Orleans,Current,2015/02/23 13:50:46+00,CITYOFNO\cmard,,Cypress Grove Ct,CYPRESS GROVE CT,1495
874803,,,Cypress Point,Ct,,,Cypress Point Court,,,Orleans,Current,2015/02/23 13:50:46+00,CITYOFNO\cmard,,Cypress Point Ct,CYPRESS POINT CT,1496
874804,,,Delta,Ct,,,Delta Court,,,Orleans,Current,2015/02/23 13:50:46+00,CITYOFNO\cmard,,Delta Ct,DELTA CT,1497
874805,,,Derbyshire,Dr,,,Derbyshire Drive,,,Orleans,Current,2015/02/23 13:50:46+00,CITYOFNO\cmard,,Derbyshire Dr,DERBYSHIRE DR,1498
